----system---- ----total-usage---- ------memory-usage----- -dsk/total- ---procs--- ---load-avg--- -most-expensive- --most-expensive--
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ|run blk new| 1m   5m  15m |  cpu process   |  memory process  
17-10 05:37:25| 97   3   0   0   0|  49G 9406M  403M 4586M|   0    68k| 83   0  19|75.3 70.6 66.4|ppgen         13|ppgen        14936
17-10 05:37:26| 98   2   0   0   0|  49G 9406M  403M 4586M|   0     0 | 84   0   0|75.3 70.6 66.4|ppgen         13|ppgen        14936
17-10 05:37:27| 98   1   0   0   0|  49G 9406M  403M 4586M|   0    12k| 83   0   0|76.0 70.8 66.5|ppgen         12|ppgen        14936
17-10 05:37:28| 99   1   0   0   0|  49G 9410M  403M 4586M|   0     0 | 83   0   0|76.0 70.8 66.5|ppgen         13|ppgen        14936
17-10 05:37:29| 97   3   0   0   0|  49G 9402M  403M 4586M|   0    68k| 83   0  20|76.0 70.8 66.5|ppgen_sabv_l  13|ppgen        14936
17-10 05:37:30| 97   3   0   0   0|  49G 9399M  403M 4586M|   0  4098B| 73   0  18|76.0 70.8 66.5|ppgen         12|ppgen        14936
17-10 05:37:31| 98   1   0   0   0|  49G 9398M  403M 4586M|   0     0 | 84   0   0|76.0 70.8 66.5|ppgen         13|ppgen        14936
17-10 05:37:32| 95   5   0   0   0|  48G   10G  403M 4586M|   0     0 | 71   0   0|76.6 71.0 66.6|ppgen_sabv_l  13|ppgen        14144
17-10 05:37:33| 95   4   0   0   0|  47G   11G  403M 4586M|   0     0 | 70   0 2.0|76.6 71.0 66.6|ppgen         14|ppgen        12911
17-10 05:37:34| 96   4   0   0   0|  47G   11G  403M 4586M|   0    48k| 69   0  45|76.6 71.0 66.6|ppgen         12|ppgen        12904
17-10 05:37:35| 95   5   0   0   0|  47G   11G  403M 4586M|   0    52k| 54   0  62|76.6 71.0 66.6|ppgen         13|ppgen        12776
17-10 05:37:36| 96   4   0   0   0|  47G   11G  403M 4586M|   0     0 | 70   0   0|76.6 71.0 66.6|ppgen         13|ppgen        12776
17-10 05:37:37| 98   1   0   0   0|  47G   11G  403M 4586M|   0     0 | 69   0   0|76.0 71.0 66.6|ppgen         12|ppgen        12776
17-10 05:37:38| 98   2   0   0   0|  47G   11G  403M 4586M|   0     0 | 83   0   0|76.0 71.0 66.6|ppgen         14|ppgen        12776
17-10 05:37:39| 96   4   0   0   0|  47G   11G  403M 4586M|   0    60k| 85   0  19|76.0 71.0 66.6|ppgen_sabv_l  12|ppgen        12840
17-10 05:37:40| 98   2   0   0   0|  47G   11G  403M 4586M|   0  4089B| 83   0  19|76.0 71.0 66.6|ppgen         15|ppgen        12840
17-10 05:37:41| 98   2   0   0   0|  47G   11G  403M 4586M|   0  8203B| 85   0   0|76.0 71.0 66.6|ppgen         12|ppgen        12840
17-10 05:37:42| 97   3   0   0   0|  47G   11G  403M 4586M|   0     0 | 69   0   0|76.6 71.2 66.7|ppgen         13|ppgen        12816
17-10 05:37:43| 97   3   0   0   0|  47G   11G  403M 4586M|   0     0 | 84   0   0|76.6 71.2 66.7|ppgen         15|ppgen        12929
17-10 05:37:44| 98   2   0   0   0|  47G   11G  403M 4586M|   0     0 | 84   0  19|76.6 71.2 66.7|ppgen_sabv_l  13|ppgen        12929
17-10 05:37:45| 98   2   0   0   0|  47G   11G  403M 4586M|   0   108k| 77   0  19|76.6 71.2 66.7|ppgen_sabv_l  11|ppgen        12929
17-10 05:37:46| 96   4   0   0   0|  47G   11G  403M 4586M|   0     0 | 71   0  18|76.6 71.2 66.7|ppgen         15|ppgen        12929
17-10 05:37:47| 98   2   0   0   0|  47G   11G  403M 4586M|   0    44k| 84   0   0|75.9 71.1 66.8|ppgen         15|ppgen        12939
17-10 05:37:48| 98   2   0   0   0|  47G   11G  403M 4586M|   0     0 | 84   0   0|75.9 71.1 66.8|ppgen         14|ppgen        12978
17-10 05:37:49| 97   2   0   0   0|  47G   11G  403M 4586M|   0   120k| 83   0  19|75.9 71.1 66.8|ppgen         15|ppgen        12993
17-10 05:37:50| 99   2   0   0   0|  47G   11G  403M 4586M|   0     0 | 83   0  17|75.9 71.1 66.8|ppgen         13|ppgen        12993
17-10 05:37:51| 98   2   0   0   0|  47G   11G  403M 4586M|   0     0 | 83   0   0|75.9 71.1 66.8|ppgen         14|ppgen        12993
17-10 05:37:52| 97   3   0   0   0|  47G   11G  403M 4586M|   0  4099B| 70   0   0|75.6 71.2 66.8|ppgen         15|ppgen        13040
17-10 05:37:53| 98   2   0   0   0|  47G   11G  403M 4586M|   0  4105B| 83   0   0|75.6 71.2 66.8|ppgen         13|ppgen        13057
17-10 05:37:54| 98   2   0   0   0|  47G   11G  403M 4586M|   0   163k| 85   0  17|75.6 71.2 66.8|ppgen         14|ppgen        13057
17-10 05:37:55| 97   2   0   0   0|  47G   11G  403M 4586M|   0     0 | 73   0 5.0|75.6 71.2 66.8|ppgen         13|ppgen        13057
17-10 05:37:56| 98   2   0   0   0|  47G   11G  403M 4586M|   0     0 | 83   0  16|75.6 71.2 66.8|ppgen         13|ppgen        13057
17-10 05:37:57| 99   2   0   0   0|  47G   11G  403M 4586M|   0    16k| 83   0   0|76.2 71.4 66.9|ppgen         14|ppgen        13057
17-10 05:37:58| 98   2   0   0   0|  47G   11G  403M 4586M|   0  8191B| 83   0   0|76.2 71.4 66.9|ppgen         14|ppgen        13057
17-10 05:37:59| 97   3   0   0   0|  47G   11G  403M 4586M|   0    68k| 83   0   0|76.2 71.4 66.9|ppgen         14|ppgen        13057
17-10 05:38:00| 93   7   0   0   0|  43G   15G  403M 4586M|   0     0 | 68   0  18|76.2 71.4 66.9|ppgen         15|ppgen        13057
17-10 05:38:01| 95   5   0   0   0|  43G   15G  403M 4586M|   0     0 | 68   0  18|76.2 71.4 66.9|ppgen         15|ppgen        13057
17-10 05:38:02| 94   6   0   0   0|  43G   15G  403M 4586M|   0     0 | 71   0   0|75.6 71.3 66.9|ppgen         14|ppgen        13057
17-10 05:38:03| 93   7   0   0   0|  44G   14G  403M 4586M|   0     0 | 83   0   0|75.6 71.3 66.9|ppgen         16|ppgen        13057
17-10 05:38:04| 95   5   0   0   0|  44G   14G  403M 4586M|   0    64k| 69   0   0|75.6 71.3 66.9|ppgen         13|ppgen        13057
17-10 05:38:05| 95   4   0   0   0|  44G   14G  403M 4586M|   0    52k| 84   0  22|75.6 71.3 66.9|ppgen         18|ppgen        13057
17-10 05:38:06| 97   3   0   0   0|  44G   14G  403M 4586M|   0     0 | 68   0  36|75.6 71.3 66.9|ppgen         15|ppgen        13057
17-10 05:38:07| 97   3   0   0   0|  44G   14G  403M 4586M|   0     0 | 85   0 9.0|75.0 71.3 66.9|ppgen         13|ppgen        13057
17-10 05:38:08| 99   1   0   0   0|  44G   14G  403M 4586M|   0     0 | 83   0 1.0|75.0 71.3 66.9|ppgen         14|ppgen        13057
17-10 05:38:09| 98   2   0   0   0|  44G   14G  403M 4586M|   0    68k| 83   0   0|75.0 71.3 66.9|ppgen         15|ppgen        13057
17-10 05:38:10| 98   2   0   0   0|  44G   14G  403M 4586M|   0  8179B| 83   0  19|75.0 71.3 66.9|ppgen         15|ppgen        13057
17-10 05:38:11| 97   3   0   0   0|  44G   14G  403M 4586M|   0   152k| 83   0  18|75.0 71.3 66.9|ppgen         14|ppgen        13057
17-10 05:38:12| 98   2   0   0   0|  44G   14G  403M 4586M|   0     0 | 83   0   0|75.7 71.5 67.0|ppgen         16|ppgen        13057
17-10 05:38:13| 99   1   0   0   0|  44G   14G  403M 4586M|   0     0 | 68   0   0|75.7 71.5 67.0|ppgen         18|ppgen        13057
17-10 05:38:14| 97   3   0   0   0|  44G   14G  403M 4586M|   0    72k| 69   0   0|75.7 71.5 67.0|ppgen         18|ppgen        13057
17-10 05:38:15| 98   2   0   0   0|  44G   14G  403M 4586M|   0    64k| 68   0  19|75.7 71.5 67.0|ppgen         14|ppgen        13057
17-10 05:38:16| 96   4   0   0   0|  44G   14G  403M 4586M|   0     0 | 84   0  36|75.7 71.5 67.0|ppgen         14|ppgen        13057
17-10 05:38:17| 98   2   0   0   0|  44G   14G  403M 4586M|   0  4114B| 69   0   0|76.4 71.7 67.1|ppgen         15|ppgen        13057
17-10 05:38:18| 98   2   0   0   0|  44G   14G  403M 4586M|   0    40k| 86   0 2.0|76.4 71.7 67.1|ppgen         15|ppgen        13057
17-10 05:38:19| 96   3   0   0   0|  44G   14G  403M 4586M|   0   120k| 83   0   0|76.4 71.7 67.1|ppgen         16|ppgen        13057
17-10 05:38:20| 98   2   0   0   0|  44G   14G  403M 4586M|   0     0 | 83   0  18|76.4 71.7 67.1|ppgen         14|ppgen        13057
17-10 05:38:21| 99   2   0   0   0|  44G   14G  403M 4586M|   0  4103B| 84   0  18|76.4 71.7 67.1|ppgen         13|ppgen        13057
17-10 05:38:22| 98   2   0   0   0|  44G   14G  403M 4586M|   0  4082B| 85   0   0|76.9 71.8 67.1|ppgen_sabv_l  14|ppgen        13057
17-10 05:38:23| 99   1   0   0   0|  44G   14G  403M 4586M|   0  4111B| 84   0   0|76.9 71.8 67.1|ppgen         14|ppgen        13057
17-10 05:38:24| 98   2   0   0   0|  44G   14G  403M 4586M|   0    80k| 80   0   0|76.9 71.8 67.1|ppgen         12|ppgen        13078
17-10 05:38:25| 97   3   0   0   0|  44G   14G  403M 4586M|   0    72k| 69   0  19|76.9 71.8 67.1|ppgen         14|ppgen        13135
17-10 05:38:26| 98   2   0   0   0|  44G   14G  403M 4586M|   0     0 | 84   0  19|76.9 71.8 67.1|ppgen         12|ppgen        13174
17-10 05:38:27| 98   2   0   0   0|  44G   14G  403M 4586M|   0  4089B| 84   0 1.0|76.8 71.9 67.2|ppgen_sabv_l  13|ppgen        13185
17-10 05:38:28| 99   1   0   0   0|  44G   14G  403M 4586M|   0     0 | 75   0   0|76.8 71.9 67.2|ppgen_sabv_l  14|ppgen        13185
17-10 05:38:29| 97   3   0   0   0|  44G   14G  403M 4586M|   0    64k| 83   0   0|76.8 71.9 67.2|ppgen         13|ppgen        13170
17-10 05:38:30| 97   3   0   0   0|  44G   13G  403M 4586M|   0     0 | 86   0  19|76.8 71.9 67.2|ppgen         13|ppgen        13235
17-10 05:38:31| 96   3   0   0   0|  44G   13G  403M 4586M|   0     0 | 75   0  16|76.8 71.9 67.2|ppgen_sabv_l  13|ppgen        13249
17-10 05:38:32| 98   3   0   0   0|  44G   13G  403M 4586M|   0   149k| 69   0 3.0|76.2 71.9 67.2|ppgen         13|ppgen        13328
17-10 05:38:33| 98   2   0   0   0|  45G   13G  403M 4586M|   0    16k| 85   0 2.0|76.2 71.9 67.2|ppgen         15|ppgen        13377
17-10 05:38:34| 98   2   0   0   0|  44G   13G  403M 4586M|   0   128k| 84   0  26|76.2 71.9 67.2|ppgen         13|ppgen        13313
17-10 05:38:35| 97   2   0   0   0|  44G   13G  403M 4586M|   0    59k| 86   0  46|76.2 71.9 67.2|ppgen_sabv_l  13|ppgen        13313
17-10 05:38:36| 99   2   0   0   0|  44G   13G  403M 4586M|   0     0 | 84   0  14|76.2 71.9 67.2|ppgen_sabv_l  13|ppgen        13313
17-10 05:38:37| 98   2   0   0   0|  44G   13G  403M 4586M|   0  4102B| 84   0  19|77.0 72.1 67.3|ppgen_sabv_l  13|ppgen        13313
17-10 05:38:38| 99   1   0   0   0|  44G   13G  403M 4586M|   0     0 | 84   0   0|77.0 72.1 67.3|ppgen_sabv_l  13|ppgen        13313
17-10 05:38:39| 98   1   0   0   0|  44G   14G  403M 4586M|   0    60k| 84   0   0|77.0 72.1 67.3|ppgen         13|ppgen        13313
17-10 05:38:40| 99   1   0   0   0|  44G   14G  403M 4586M|   0     0 | 85   0   0|77.0 72.1 67.3|ppgen         14|ppgen        13313
17-10 05:38:41| 98   2   0   0   0|  44G   14G  403M 4586M|   0  4099B| 84   0  19|77.0 72.1 67.3|ppgen         13|ppgen        13313
17-10 05:38:42| 98   2   0   0   0|  44G   14G  403M 4586M|   0  8185B| 76   0  20|77.6 72.3 67.4|ppgen         13|ppgen        13313
17-10 05:38:43| 98   2   0   0   0|  44G   13G  403M 4586M|   0     0 | 84   0   0|77.6 72.3 67.4|ppgen_sabv_l  12|ppgen        13377
17-10 05:38:44| 99   1   0   0   0|  44G   13G  403M 4586M|   0    68k| 84   0   0|77.6 72.3 67.4|ppgen         12|ppgen        13377
17-10 05:38:45| 98   1   0   0   0|  44G   13G  403M 4586M|   0    56k| 84   0   0|77.6 72.3 67.4|ppgen         15|ppgen        13388
17-10 05:38:46| 98   2   0   0   0|  44G   13G  403M 4586M|   0   148k| 84   0  37|77.6 72.3 67.4|ppgen         13|ppgen        13400
17-10 05:38:47| 98   2   0   0   0|  44G   13G  403M 4586M|   0  4092B| 84   0  19|77.2 72.3 67.4|ppgen         15|ppgen        13409
17-10 05:38:48| 99   1   0   0   0|  44G   13G  403M 4586M|   0  4098B| 84   0   0|77.2 72.3 67.4|ppgen_sabv_l  12|ppgen        13409
17-10 05:38:49| 98   2   0   0   0|  44G   13G  403M 4586M|   0   156k| 84   0   0|77.2 72.3 67.4|ppgen_sabv_l  14|ppgen        13409
17-10 05:38:50| 99   1   0   0   0|  44G   13G  403M 4586M|   0     0 | 84   0   0|77.2 72.3 67.4|ppgen_sabv_l  15|ppgen        13409
17-10 05:38:51| 98   2   0   0   0|  44G   13G  403M 4586M|   0     0 | 85   0  19|77.2 72.3 67.4|ppgen         14|ppgen        13409
17-10 05:38:52| 98   2   0   0   0|  44G   13G  403M 4586M|   0     0 | 86   0  19|77.8 72.5 67.5|ppgen         14|ppgen        13424
17-10 05:38:53| 99   1   0   0   0|  44G   13G  403M 4586M|   0  4109B| 83   0   0|77.8 72.5 67.5|ppgen         13|ppgen        13409
17-10 05:38:54| 99   1   0   0   0|  44G   13G  403M 4586M|   0    80k| 83   0 2.0|77.8 72.5 67.5|ppgen_sabv_l  14|ppgen        13409
17-10 05:38:55| 95   5   0   0   0|  45G   13G  403M 4586M|   0    68k| 83   0   0|77.8 72.5 67.5|ppgen_sabv_l  13|ppgen        13409
17-10 05:38:56| 96   5   0   0   0|  45G   13G  403M 4586M|   0     0 | 83   0  17|77.8 72.5 67.5|ppgen         14|ppgen        13409
17-10 05:38:57| 96   4   0   0   0|  45G   13G  403M 4586M|   0     0 | 84   0  19|78.2 72.7 67.6|ppgen         15|ppgen        13409
17-10 05:38:58| 98   2   0   0   0|  45G   13G  403M 4586M|   0     0 | 83   0   0|78.2 72.7 67.6|ppgen         14|ppgen        13409
17-10 05:38:59| 98   2   0   0   0|  45G   13G  403M 4586M|   0    60k| 83   0   0|78.2 72.7 67.6|ppgen         12|ppgen        13409
17-10 05:39:00| 98   2   0   0   0|  45G   13G  403M 4586M|   0     0 | 83   0   0|78.2 72.7 67.6|ppgen_sabv_l  13|ppgen        13409
17-10 05:39:01| 97   3   0   0   0|  45G   13G  403M 4586M|   0     0 | 84   0  20|78.2 72.7 67.6|ppgen_sabv_l  13|ppgen        13377
17-10 05:39:02| 98   2   0   0   0|  45G   13G  403M 4586M|   0     0 | 85   0  19|78.7 72.9 67.7|ppgen         14|ppgen        13377
17-10 05:39:03| 98   2   0   0   0|  45G   13G  403M 4586M|   0     0 | 84   0   0|78.7 72.9 67.7|ppgen         16|ppgen        13381
17-10 05:39:04| 99   1   0   0   0|  45G   13G  403M 4586M|   0   128k| 85   0   0|78.7 72.9 67.7|ppgen_sabv_l  13|ppgen        13391
17-10 05:39:05| 98   2   0   0   0|  45G   13G  403M 4586M|   0  4082B| 86   0 4.0|78.7 72.9 67.7|ppgen         14|ppgen        13402
17-10 05:39:06| 97   3   0   0   0|  45G   13G  403M 4586M|   0     0 | 84   0  35|78.7 72.9 67.7|ppgen         13|ppgen        13409
17-10 05:39:07| 98   2   0   0   0|  45G   13G  403M 4586M|   0     0 | 87   0  28|79.1 73.1 67.8|ppgen         12|ppgen        13409
17-10 05:39:08| 99   2   0   0   0|  45G   13G  403M 4586M|   0     0 | 84   0   0|79.1 73.1 67.8|ppgen         14|ppgen        13409
17-10 05:39:09| 99   1   0   0   0|  45G   13G  403M 4586M|   0    60k| 84   0   0|79.1 73.1 67.8|ppgen_sabv_l  15|ppgen        13409
17-10 05:39:10| 99   1   0   0   0|  45G   13G  403M 4586M|   0     0 | 85   0   0|79.1 73.1 67.8|ppgen         14|ppgen        13420
17-10 05:39:11| 98   2   0   0   0|  45G   13G  403M 4586M|   0    12k| 84   0  17|79.1 73.1 67.8|ppgen         13|ppgen        13409
17-10 05:39:12| 98   1   0   0   0|  45G   13G  403M 4586M|   0     0 | 84   0   0|79.4 73.2 67.9|ppgen         15|ppgen        13409
17-10 05:39:13|100   2   0   0   0|  45G   13G  403M 4586M|   0     0 | 83   0  18|79.4 73.2 67.9|ppgen         14|ppgen        13409
17-10 05:39:14| 99   1   0   0   0|  45G   13G  403M 4586M|   0    64k| 85   0   0|79.4 73.2 67.9|ppgen_sabv_l  14|ppgen        13409
17-10 05:39:15| 96   5   0   0   0|  45G   13G  403M 4586M|   0    44k| 69   0   0|79.4 73.2 67.9|ppgen         14|ppgen        13377
17-10 05:39:16| 93   6   0   0   0|  45G   12G  403M 4586M|   0  4056B| 63   0  17|79.4 73.2 67.9|ppgen         14|ppgen        13377
17-10 05:39:17| 93   8   0   0   0|  46G   12G  403M 4586M|   0  4125B| 69   0  19|78.5 73.2 67.9|ppgen         18|ppgen        13463
17-10 05:39:18| 97   3   0   0   0|  46G   12G  403M 4586M|   0     0 | 56   0  21|78.5 73.2 67.9|ppgen         14|ppgen        13505
17-10 05:39:19| 97   3   0   0   0|  46G   12G  403M 4586M|   0   148k| 67   0   0|78.5 73.2 67.9|ppgen         15|ppgen        13505
17-10 05:39:20| 96   4   0   0   0|  46G   12G  403M 4586M|   0     0 | 70   0   0|78.5 73.2 67.9|ppgen         14|ppgen        13460
17-10 05:39:21| 97   4   0   0   0|  46G   12G  403M 4586M|   0     0 | 55   0   0|78.5 73.2 67.9|ppgen         15|ppgen        13601
17-10 05:39:22| 96   4   0   0   0|  46G   12G  403M 4586M|   0  4097B| 78   0  19|77.6 73.1 67.9|ppgen         13|ppgen        13601
17-10 05:39:23| 96   3   0   0   0|  46G   12G  403M 4586M|   0  8197B| 70   0  20|77.6 73.1 67.9|ppgen         16|ppgen        13537
17-10 05:39:24| 97   3   0   0   0|  46G   12G  403M 4586M|   0   180k| 70   0   0|77.6 73.1 67.9|ppgen         19|ppgen        13569
17-10 05:39:25| 99   1   0   0   0|  46G   12G  403M 4586M|   0     0 | 70   0   0|77.6 73.1 67.9|ppgen         14|ppgen        13537
17-10 05:39:26| 97   3   0   0   0|  46G   12G  403M 4586M|   0     0 | 55   0   0|77.6 73.1 67.9|ppgen         15|ppgen        13575
17-10 05:39:27| 93   7   0   0   0|  46G   11G  403M 4586M|   0     0 | 85   0  18|75.7 72.7 67.8|ppgen         14|ppgen        13633
17-10 05:39:28| 97   3   0   0   0|  46G   11G  403M 4586M|   0  4098B| 83   0  18|75.7 72.7 67.8|ppgen         14|ppgen        13641
17-10 05:39:29| 96   4   0   0   0|  46G   12G  403M 4586M|   0    56k| 85   0   0|75.7 72.7 67.8|ppgen         13|ppgen        13563
17-10 05:39:30| 97   3   0   0   0|  46G   12G  403M 4586M|   0     0 | 85   0   0|75.7 72.7 67.8|ppgen         13|ppgen        13569
17-10 05:39:31| 98   3   0   0   0|  46G   11G  403M 4586M|   0     0 | 54   0   0|75.7 72.7 67.8|ppgen         13|ppgen        13647
17-10 05:39:32| 96   3   0   0   0|  46G   11G  403M 4586M|   0     0 | 70   0  19|73.9 72.4 67.7|ppgen         16|ppgen        13665
17-10 05:39:33| 91   9   0   0   0|  47G   11G  403M 4586M|   0     0 | 71   0  23|73.9 72.4 67.7|ppgen         18|ppgen        13569
17-10 05:39:34| 96   4   0   0   0|  47G   11G  403M 4586M|   0   120k| 71   0  25|73.9 72.4 67.7|ppgen         13|ppgen        13556
17-10 05:39:35| 97   3   0   0   0|  47G   11G  403M 4586M|   0    64k| 70   0  42|73.9 72.4 67.7|ppgen         16|ppgen        13590
17-10 05:39:36| 98   2   0   0   0|  47G   11G  403M 4586M|   0     0 | 89   0   0|73.9 72.4 67.7|ppgen         16|ppgen        13590
17-10 05:39:37| 97   3   0   0   0|  47G   11G  403M 4586M|   0     0 | 71   0  19|74.7 72.6 67.8|ppgen         15|ppgen        13558
17-10 05:39:38| 95   5   0   0   0|  47G   11G  403M 4586M|   0     0 | 72   0  18|74.7 72.6 67.8|ppgen         17|ppgen        13558
17-10 05:39:39| 97   2   0   0   0|  47G   11G  403M 4586M|   0    80k| 72   0   0|74.7 72.6 67.8|ppgen         14|ppgen        13558
17-10 05:39:40| 98   2   0   0   0|  47G   11G  403M 4586M|   0     0 | 71   0   0|74.7 72.6 67.8|ppgen_sabv_l  13|ppgen        13622
17-10 05:39:41| 99   1   0   0   0|  47G   11G  403M 4586M|   0  4105B| 85   0   0|74.7 72.6 67.8|ppgen_sabv_l  13|ppgen        13623
17-10 05:39:42| 97   3   0   0   0|  47G   11G  403M 4586M|   0     0 | 85   0  19|74.1 72.5 67.8|ppgen         14|ppgen        13622
17-10 05:39:43| 97   3   0   0   0|  47G   11G  403M 4586M|   0     0 | 70   0  19|74.1 72.5 67.8|ppgen_sabv_l  14|ppgen        13604
17-10 05:39:44| 98   2   0   0   0|  47G   11G  403M 4586M|   0    52k| 70   0   0|74.1 72.5 67.8|ppgen_sabv_l  13|ppgen        13622
17-10 05:39:45| 98   2   0   0   0|  47G   11G  403M 4586M|   0    56k| 84   0   0|74.1 72.5 67.8|ppgen         15|ppgen        13622
17-10 05:39:46| 98   1   0   0   0|  47G   11G  403M 4586M|   0  4061B| 71   0   0|74.1 72.5 67.8|ppgen_sabv_l  14|ppgen        13558
17-10 05:39:47| 99   3   0   0   0|  47G   11G  403M 4586M|   0     0 | 71   0  35|73.7 72.5 67.8|ppgen_sabv_l  14|ppgen        13558
17-10 05:39:48| 97   3   0   0   0|  47G   11G  403M 4586M|   0     0 | 86   0  15|73.7 72.5 67.8|ppgen         14|ppgen        13558
17-10 05:39:49| 98   2   0   0   0|  47G   11G  403M 4586M|   0   112k| 73   0 3.0|73.7 72.5 67.8|ppgen         13|ppgen        13558
17-10 05:39:50| 97   3   0   0   0|  47G   11G  403M 4586M|   0    96k| 85   0 1.0|73.7 72.5 67.8|ppgen_sabv_l  14|ppgen        13590
17-10 05:39:51| 98   2   0   0   0|  47G   11G  403M 4586M|   0  4093B| 70   0   0|73.7 72.5 67.8|ppgen         13|ppgen        13590
17-10 05:39:52| 96   5   0   0   0|  47G   11G  403M 4586M|   0     0 | 84   0  16|73.3 72.4 67.8|ppgen         13|ppgen        13590
17-10 05:39:53| 98   1   0   0   0|  47G   11G  403M 4586M|   0  4091B| 70   0 3.0|73.3 72.4 67.8|ppgen         12|ppgen        13558
17-10 05:39:54| 97   3   0   0   0|  47G   11G  403M 4586M|   0     0 | 70   0  20|73.3 72.4 67.8|ppgen_sabv_l  12|ppgen        13654
17-10 05:39:55| 96   3   0   0   0|  47G   11G  403M 4586M|   0   144k| 63   0   0|73.3 72.4 67.8|ppgen         15|ppgen        13622
17-10 05:39:56| 99   2   0   0   0|  47G   11G  403M 4586M|   0     0 | 85   0   0|73.3 72.4 67.8|ppgen         12|ppgen        13581
17-10 05:39:57| 98   2   0   0   0|  47G   11G  403M 4586M|   0  4105B| 70   0   0|74.0 72.6 67.9|ppgen         13|ppgen        13622
17-10 05:39:58| 98   3   0   0   0|  47G   11G  403M 4586M|   0     0 | 84   0  18|74.0 72.6 67.9|ppgen         14|ppgen        13622
17-10 05:39:59| 98   2   0   0   0|  47G   11G  403M 4586M|   0  8189B| 85   0  18|74.0 72.6 67.9|ppgen_sabv_l  13|ppgen        13558
17-10 05:40:00| 98   1   0   0   0|  47G   11G  403M 4586M|   0    48k| 70   0   0|74.0 72.6 67.9|ppgen         13|ppgen        13558
17-10 05:40:01| 99   1   0   0   0|  47G   11G  403M 4586M|   0     0 | 71   0   0|74.0 72.6 67.9|ppgen         14|ppgen        13558
17-10 05:40:02| 98   2   0   0   0|  47G   11G  403M 4586M|   0  4100B| 86   0   0|74.8 72.7 68.0|ppgen_sabv_l  13|ppgen        13558
